,mean_value,CellType,treatment,hallmark
3236,7.971273,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3237,7.8260307,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3238,7.902361,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3239,7.934877,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3240,7.965639,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3241,7.8009605,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3242,8.335076,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3243,8.008773,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3244,7.874762,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3245,7.848383,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3246,8.071965,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3247,8.174777,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3248,7.565635,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3249,7.883557,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3250,8.156391,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3251,7.762533,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3252,8.027727,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3253,7.933773,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3254,7.6619744,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3255,8.301241,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3256,8.343186,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3257,7.819564,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3258,7.9240413,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3259,8.170841,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3260,8.113925,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3261,7.9119,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3262,7.933938,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3263,8.277659,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3264,8.199543,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3265,8.209218,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3266,7.7693987,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3267,7.5231094,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3268,7.8318815,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3269,7.963504,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3270,7.974752,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3271,7.8495603,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3272,7.835034,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3273,8.247731,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3274,8.236485,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3275,8.121847,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3276,8.044289,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3277,7.884934,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3278,7.838853,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3279,8.013208,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3280,8.003129,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3281,8.288652,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3282,8.039458,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3283,8.0178385,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3284,8.03478,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3285,8.356901,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3286,8.112132,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3287,8.132493,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3288,7.88532,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3289,8.061663,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3290,7.899515,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3291,7.952377,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3292,8.046421,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3293,8.2459135,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3294,7.89199,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3295,7.9679413,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3296,8.209428,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3297,7.8765407,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3298,8.10106,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3299,7.8150253,CD8T,IFNb_ABR1000_2h,hallmark_ifnb
3300,9.560698,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3301,9.586806,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3302,9.962622,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3303,9.599369,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3304,9.65596,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3305,9.429792,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3306,9.828398,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3307,9.667299,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3308,10.004764,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3309,9.616389,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3310,9.598694,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3311,9.461534,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3312,9.4669,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3313,9.665931,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3314,9.861116,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3315,9.827903,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3316,9.88346,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3317,9.792096,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3318,9.85779,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3319,9.77503,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3320,9.435127,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3321,9.640864,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3322,9.641712,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3323,9.647018,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3324,9.885459,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3325,9.699766,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3326,9.782177,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3327,9.619251,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3328,9.593366,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3329,9.95538,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3330,9.882685,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3331,9.588269,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3332,9.645075,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3333,9.563615,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3334,9.6107855,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3335,9.75808,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3336,9.695422,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3337,9.914637,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3338,9.746609,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3339,9.71158,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3340,9.6525955,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3341,9.9029665,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3342,9.5213,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3343,9.870961,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3344,9.841612,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3345,9.738105,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3346,9.744899,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3347,9.671608,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3348,9.836438,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3349,9.546939,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3350,9.820931,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3351,9.697657,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3352,9.708806,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3353,9.983006,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3354,9.887593,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3355,9.5894375,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3356,9.734967,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3357,9.688599,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3358,9.660688,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3359,9.912469,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3360,9.858006,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3361,9.747425,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3362,9.527731,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3363,9.738473,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3364,9.82595,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3365,9.67847,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3366,9.772406,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3367,9.697129,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3368,9.783882,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3369,9.644812,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3370,9.684149,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3371,9.94194,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3372,9.894896,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3373,9.741947,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3374,9.607383,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3375,9.738045,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3376,9.766866,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3377,9.569108,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3378,10.036726,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3379,9.635757,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3380,9.7655525,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3381,9.88268,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3382,10.0239,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3383,9.557156,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3384,9.585645,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3385,9.821567,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3386,9.835056,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3387,9.732633,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3388,9.929776,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3389,9.699544,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3390,9.659706,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3391,9.727401,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3392,9.932392,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3393,9.938367,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3394,9.707164,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3395,9.8541355,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3396,9.807169,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3397,9.791289,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3398,9.694416,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3399,9.878724,Monocyte,IFNb_ABR1000_2h,hallmark_ifnb
3400,8.206737,DC,IFNb_ABR1000_2h,hallmark_ifnb
3401,7.7919188,DC,IFNb_ABR1000_2h,hallmark_ifnb
3402,8.38264,DC,IFNb_ABR1000_2h,hallmark_ifnb
3403,7.9026937,DC,IFNb_ABR1000_2h,hallmark_ifnb
3404,7.8069143,DC,IFNb_ABR1000_2h,hallmark_ifnb
3405,7.664742,DC,IFNb_ABR1000_2h,hallmark_ifnb
3406,8.149546,DC,IFNb_ABR1000_2h,hallmark_ifnb
3407,7.714335,DC,IFNb_ABR1000_2h,hallmark_ifnb
3408,7.8243585,DC,IFNb_ABR1000_2h,hallmark_ifnb
3409,8.177085,DC,IFNb_ABR1000_2h,hallmark_ifnb
3410,7.8245363,DC,IFNb_ABR1000_2h,hallmark_ifnb
3411,8.692712,DC,IFNb_ABR1000_2h,hallmark_ifnb
3412,7.8801312,DC,IFNb_ABR1000_2h,hallmark_ifnb
3413,7.7855864,DC,IFNb_ABR1000_2h,hallmark_ifnb
3414,7.48517,DC,IFNb_ABR1000_2h,hallmark_ifnb
3415,8.058428,DC,IFNb_ABR1000_2h,hallmark_ifnb
3416,7.4431233,DC,IFNb_ABR1000_2h,hallmark_ifnb
3417,7.510391,DC,IFNb_ABR1000_2h,hallmark_ifnb
3418,7.697252,DC,IFNb_ABR1000_2h,hallmark_ifnb
3419,8.062648,DC,IFNb_ABR1000_2h,hallmark_ifnb
3420,8.364018,DC,IFNb_ABR1000_2h,hallmark_ifnb
3421,7.759681,DC,IFNb_ABR1000_2h,hallmark_ifnb
3422,7.777165,DC,IFNb_ABR1000_2h,hallmark_ifnb
3423,7.679139,DC,IFNb_ABR1000_2h,hallmark_ifnb
3424,7.9256744,DC,IFNb_ABR1000_2h,hallmark_ifnb
3425,8.114328,DC,IFNb_ABR1000_2h,hallmark_ifnb
3426,8.106836,DC,IFNb_ABR1000_2h,hallmark_ifnb
3427,8.469164,DC,IFNb_ABR1000_2h,hallmark_ifnb
3428,8.152045,DC,IFNb_ABR1000_2h,hallmark_ifnb
3429,7.954659,DC,IFNb_ABR1000_2h,hallmark_ifnb
3430,7.7750845,DC,IFNb_ABR1000_2h,hallmark_ifnb
3431,8.308596,DC,IFNb_ABR1000_2h,hallmark_ifnb
3432,7.606963,DC,IFNb_ABR1000_2h,hallmark_ifnb
3433,7.8891335,DC,IFNb_ABR1000_2h,hallmark_ifnb
3434,7.750662,DC,IFNb_ABR1000_2h,hallmark_ifnb
3435,7.71125,DC,IFNb_ABR1000_2h,hallmark_ifnb
3436,8.15333,DC,IFNb_ABR1000_2h,hallmark_ifnb
3437,8.4932,DC,IFNb_ABR1000_2h,hallmark_ifnb
3438,8.122833,DC,IFNb_ABR1000_2h,hallmark_ifnb
3439,7.831135,DC,IFNb_ABR1000_2h,hallmark_ifnb
3440,7.7156024,DC,IFNb_ABR1000_2h,hallmark_ifnb
3441,8.425016,DC,IFNb_ABR1000_2h,hallmark_ifnb
3442,7.7405677,DC,IFNb_ABR1000_2h,hallmark_ifnb
3443,7.458374,DC,IFNb_ABR1000_2h,hallmark_ifnb
3444,8.1631565,DC,IFNb_ABR1000_2h,hallmark_ifnb
3445,8.323416,DC,IFNb_ABR1000_2h,hallmark_ifnb
3446,7.9349556,DC,IFNb_ABR1000_2h,hallmark_ifnb
3447,7.748052,DC,IFNb_ABR1000_2h,hallmark_ifnb
3448,7.9068756,DC,IFNb_ABR1000_2h,hallmark_ifnb
3449,7.6586237,DC,IFNb_ABR1000_2h,hallmark_ifnb
3450,8.113887,DC,IFNb_ABR1000_2h,hallmark_ifnb
3451,8.580926,DC,IFNb_ABR1000_2h,hallmark_ifnb
3452,8.387898,DC,IFNb_ABR1000_2h,hallmark_ifnb
3453,8.134262,DC,IFNb_ABR1000_2h,hallmark_ifnb
3454,8.547054,DC,IFNb_ABR1000_2h,hallmark_ifnb
3455,8.218318,DC,IFNb_ABR1000_2h,hallmark_ifnb
3456,8.031715,DC,IFNb_ABR1000_2h,hallmark_ifnb
3457,8.431316,DC,IFNb_ABR1000_2h,hallmark_ifnb
3458,8.153752,DC,IFNb_ABR1000_2h,hallmark_ifnb
3459,7.9471273,DC,IFNb_ABR1000_2h,hallmark_ifnb
3460,8.93282,DC,IFNb_ABR1000_2h,hallmark_ifnb
3461,8.656986,DC,IFNb_ABR1000_2h,hallmark_ifnb
3462,8.056302,DC,IFNb_ABR1000_2h,hallmark_ifnb
3463,8.091749,DC,IFNb_ABR1000_2h,hallmark_ifnb
3464,8.735097,DC,IFNb_ABR1000_2h,hallmark_ifnb
3465,7.8125315,DC,IFNb_ABR1000_2h,hallmark_ifnb
3466,7.6062307,DC,IFNb_ABR1000_2h,hallmark_ifnb
3467,8.30438,DC,IFNb_ABR1000_2h,hallmark_ifnb
3468,7.727589,DC,IFNb_ABR1000_2h,hallmark_ifnb
3469,7.4728923,DC,IFNb_ABR1000_2h,hallmark_ifnb
3470,7.5023203,DC,IFNb_ABR1000_2h,hallmark_ifnb
3471,8.366134,DC,IFNb_ABR1000_2h,hallmark_ifnb
3472,8.497317,DC,IFNb_ABR1000_2h,hallmark_ifnb
3473,7.9421053,DC,IFNb_ABR1000_2h,hallmark_ifnb
3474,7.8592,DC,IFNb_ABR1000_2h,hallmark_ifnb
3475,7.798251,DC,IFNb_ABR1000_2h,hallmark_ifnb
3476,8.148617,DC,IFNb_ABR1000_2h,hallmark_ifnb
3477,8.617099,DC,IFNb_ABR1000_2h,hallmark_ifnb
3478,8.122017,DC,IFNb_ABR1000_2h,hallmark_ifnb
3479,7.3205247,DC,IFNb_ABR1000_2h,hallmark_ifnb
3480,7.9640684,DC,IFNb_ABR1000_2h,hallmark_ifnb
3481,7.7237186,DC,IFNb_ABR1000_2h,hallmark_ifnb
3482,7.8271136,DC,IFNb_ABR1000_2h,hallmark_ifnb
3483,7.6001477,DC,IFNb_ABR1000_2h,hallmark_ifnb
3484,7.4841185,DC,IFNb_ABR1000_2h,hallmark_ifnb
3485,7.7513223,DC,IFNb_ABR1000_2h,hallmark_ifnb
3486,7.7834263,DC,IFNb_ABR1000_2h,hallmark_ifnb
3487,7.34929,DC,IFNb_ABR1000_2h,hallmark_ifnb
3488,7.8204236,DC,IFNb_ABR1000_2h,hallmark_ifnb
3489,8.585633,DC,IFNb_ABR1000_2h,hallmark_ifnb
3490,8.276878,DC,IFNb_ABR1000_2h,hallmark_ifnb
3491,7.949128,DC,IFNb_ABR1000_2h,hallmark_ifnb
3492,8.361076,DC,IFNb_ABR1000_2h,hallmark_ifnb
3493,7.5612335,DC,IFNb_ABR1000_2h,hallmark_ifnb
3494,7.8288727,DC,IFNb_ABR1000_2h,hallmark_ifnb
3495,7.940351,DC,IFNb_ABR1000_2h,hallmark_ifnb
3496,8.215226,DC,IFNb_ABR1000_2h,hallmark_ifnb
3497,7.2691665,DC,IFNb_ABR1000_2h,hallmark_ifnb
3498,8.285603,DC,IFNb_ABR1000_2h,hallmark_ifnb
3499,8.299919,DC,IFNb_ABR1000_2h,hallmark_ifnb
3500,8.745604,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3501,9.201879,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3502,9.730221,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3503,9.729636,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3504,9.7399645,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3505,8.804952,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3506,9.490953,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3507,8.956558,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3508,8.523987,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3509,9.345027,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3510,8.928073,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3511,10.006957,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3512,10.106104,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3513,9.059033,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3514,9.466983,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3515,8.806701,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3516,9.145485,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3517,8.895764,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3518,9.035945,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3519,9.351137,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3520,8.807955,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3521,9.145222,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3522,9.204176,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3523,8.967637,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3524,7.9137106,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3525,9.717957,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3526,9.084364,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3527,8.773341,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3528,9.053993,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3529,9.276873,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3530,9.233973,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3531,8.662746,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3532,9.075658,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3533,8.987911,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3534,8.728067,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3535,9.280124,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3536,8.513298,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3537,9.949993,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3538,9.2534275,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3539,9.288525,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3540,8.058423,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3541,8.424888,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3542,9.766398,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3543,9.420425,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3544,8.08591,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3545,8.963216,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3546,9.325405,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3547,8.275546,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3548,10.078686,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3549,8.980909,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3550,8.831409,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3551,9.545329,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3552,8.6929035,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3553,9.599539,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3554,9.080663,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3555,8.76775,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3556,10.135041,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3557,8.582761,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3558,9.108922,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3559,8.875142,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3560,9.081517,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3561,9.158607,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3562,9.544582,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3563,9.3094015,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3564,8.744455,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3565,9.324487,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3566,8.7814665,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3567,8.965446,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3568,8.807106,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3569,9.622946,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3570,9.091432,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3571,8.310037,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3572,9.815984,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3573,9.78047,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3574,9.083534,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3575,9.424596,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3576,9.362109,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3577,9.247819,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3578,8.857706,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3579,9.801741,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3580,10.104852,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3581,8.932651,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3582,8.855834,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3583,8.890471,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3584,9.340716,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3585,9.293833,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3586,10.350869,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3587,8.562275,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3588,8.889987,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3589,9.295938,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3590,8.714185,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3591,9.467928,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3592,8.945842,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3593,8.779095,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3594,9.780186,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3595,8.490359,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3596,9.275237,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3597,9.220217,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3598,9.033836,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3599,8.817234,Eosinophil,IFNb_ABR1000_2h,hallmark_ifnb
3600,8.505824,NK,IFNb_ABR1000_2h,hallmark_ifnb
3601,8.106336,NK,IFNb_ABR1000_2h,hallmark_ifnb
3602,8.5067835,NK,IFNb_ABR1000_2h,hallmark_ifnb
3603,9.125236,NK,IFNb_ABR1000_2h,hallmark_ifnb
3604,8.173195,NK,IFNb_ABR1000_2h,hallmark_ifnb
3605,8.730143,NK,IFNb_ABR1000_2h,hallmark_ifnb
3606,8.288726,NK,IFNb_ABR1000_2h,hallmark_ifnb
3607,8.842209,NK,IFNb_ABR1000_2h,hallmark_ifnb
3608,8.204718,NK,IFNb_ABR1000_2h,hallmark_ifnb
3609,8.185187,NK,IFNb_ABR1000_2h,hallmark_ifnb
