,hallmark,CellType,Condition1,Condition2,Statistic,p-value,mean1,mean2,p_adj
344,hallmark_ifnb,NK,IFNb_Ctrl_2h,IFNb_BAR1000_2h,7.093448887490778,1.3081028207511442e-12,10.071023,7.5788274,5.494031847154806e-10
345,hallmark_ifnb,NK,IFNb_Ctrl_2h,IFNb_BMS1000_2h,3.817003259416916,0.00013508238631465276,10.071023,6.978028,0.05673460225215416
346,hallmark_ifnb,NK,IFNb_Ctrl_2h,IFNb_ABR1000_2h,3.8153777347880764,0.00013597477015624436,10.071023,8.651986,0.05710940346562263
347,hallmark_ifnb,NK,IFNb_DEU1000_2h,IFNb_RUX1000_2h,-7.926736550007735,2.2497987264265617e-15,5.4290853,9.584798,9.44915465099156e-13
348,hallmark_ifnb,NK,IFNb_DEU1000_2h,IFNb_BAR1000_2h,-5.648655088492383,1.6170792808116088e-08,5.4290853,7.5788274,6.791732979408757e-06
349,hallmark_ifnb,NK,IFNb_DEU1000_2h,IFNb_BMS1000_2h,-2.4801745094141965,0.013131809580044628,5.4290853,6.978028,1.0
350,hallmark_ifnb,NK,IFNb_DEU1000_2h,IFNb_ABR1000_2h,-7.926319343307829,2.2573664276296865e-15,5.4290853,8.651986,9.480938996044684e-13
351,hallmark_ifnb,NK,IFNb_RUX1000_2h,IFNb_BAR1000_2h,3.7670168188161495,0.0001652098748651005,9.584798,7.5788274,0.06938814744334222
352,hallmark_ifnb,NK,IFNb_RUX1000_2h,IFNb_BMS1000_2h,2.9945546919878168,0.0027484577678908006,9.584798,6.978028,1.0
353,hallmark_ifnb,NK,IFNb_RUX1000_2h,IFNb_ABR1000_2h,1.751281899370376,0.07989736403034732,9.584798,8.651986,1.0
354,hallmark_ifnb,NK,IFNb_BAR1000_2h,IFNb_BMS1000_2h,0.7759678696536542,0.4377679572943288,7.5788274,6.978028,1.0
355,hallmark_ifnb,NK,IFNb_BAR1000_2h,IFNb_ABR1000_2h,-2.633000811928272,0.008463414503039396,7.5788274,8.651986,1.0
356,hallmark_ifnb,NK,IFNb_BMS1000_2h,IFNb_ABR1000_2h,-2.1442832055666594,0.03201020164510759,6.978028,8.651986,1.0
357,hallmark_ifnb,Neutrophil,IFNb_MOM1000_2h,IFNb_Ctrl_2h,-11.195630920729547,4.283420692391904e-29,6.8513007,8.754279,1.7990366908045998e-26
358,hallmark_ifnb,Neutrophil,IFNb_MOM1000_2h,IFNb_DEU1000_2h,14.096856908655209,3.970643770319539e-45,6.8513007,4.4523854,1.6676703835342063e-42
359,hallmark_ifnb,Neutrophil,IFNb_MOM1000_2h,IFNb_RUX1000_2h,0.2523003601029765,0.8008089098151149,6.8513007,6.755326,1.0
360,hallmark_ifnb,Neutrophil,IFNb_MOM1000_2h,IFNb_BAR1000_2h,7.48124755198367,7.362034982366853e-14,6.8513007,5.658075,3.092054692594078e-11
361,hallmark_ifnb,Neutrophil,IFNb_MOM1000_2h,IFNb_BMS1000_2h,2.05163972918132,0.04020468812322418,6.8513007,6.4281297,1.0
362,hallmark_ifnb,Neutrophil,IFNb_MOM1000_2h,IFNb_ABR1000_2h,-2.587138341245957,0.00967767287405798,6.8513007,7.2878118,1.0
363,hallmark_ifnb,Neutrophil,IFNb_Ctrl_2h,IFNb_DEU1000_2h,25.860607721593258,1.8487150823185844e-147,8.754279,4.4523854,7.764603345738055e-145
364,hallmark_ifnb,Neutrophil,IFNb_Ctrl_2h,IFNb_RUX1000_2h,13.640610914940824,2.2962881794298004e-42,8.754279,6.755326,9.644410353605161e-40
365,hallmark_ifnb,Neutrophil,IFNb_Ctrl_2h,IFNb_BAR1000_2h,21.887958898938262,3.3832707527910443e-106,8.754279,5.658075,1.4209737161722386e-103
366,hallmark_ifnb,Neutrophil,IFNb_Ctrl_2h,IFNb_BMS1000_2h,15.754569812931557,6.389265278542848e-56,8.754279,6.4281297,2.683491416987996e-53
367,hallmark_ifnb,Neutrophil,IFNb_Ctrl_2h,IFNb_ABR1000_2h,9.807742748875752,1.042749532712482e-22,8.754279,7.2878118,4.3795480373924246e-20
368,hallmark_ifnb,Neutrophil,IFNb_DEU1000_2h,IFNb_RUX1000_2h,-16.502159461021144,3.540031465377837e-61,4.4523854,6.755326,1.4868132154586913e-58
369,hallmark_ifnb,Neutrophil,IFNb_DEU1000_2h,IFNb_BAR1000_2h,-10.040596356134511,1.0106130339884287e-23,4.4523854,5.658075,4.2445747427514005e-21
370,hallmark_ifnb,Neutrophil,IFNb_DEU1000_2h,IFNb_BMS1000_2h,-15.133895692846888,9.679183995381596e-52,4.4523854,6.4281297,4.0652572780602704e-49
371,hallmark_ifnb,Neutrophil,IFNb_DEU1000_2h,IFNb_ABR1000_2h,-18.263086061099262,1.6282265756614107e-74,4.4523854,7.2878118,6.838551617777925e-72
372,hallmark_ifnb,Neutrophil,IFNb_RUX1000_2h,IFNb_BAR1000_2h,8.771160358758266,1.768343920959957e-18,6.755326,5.658075,7.427044468031819e-16
373,hallmark_ifnb,Neutrophil,IFNb_RUX1000_2h,IFNb_BMS1000_2h,2.1397960983337345,0.03237124867504728,6.755326,6.4281297,1.0
374,hallmark_ifnb,Neutrophil,IFNb_RUX1000_2h,IFNb_ABR1000_2h,-3.3623573645901437,0.0007728003931446639,6.755326,7.2878118,0.3245761651207588
375,hallmark_ifnb,Neutrophil,IFNb_BAR1000_2h,IFNb_BMS1000_2h,-6.7293803049152485,1.7038718259104986e-11,5.658075,6.4281297,7.156261668824094e-09
376,hallmark_ifnb,Neutrophil,IFNb_BAR1000_2h,IFNb_ABR1000_2h,-11.725743790699381,9.407110027788989e-32,5.658075,7.2878118,3.9509862116713756e-29
377,hallmark_ifnb,Neutrophil,IFNb_BMS1000_2h,IFNb_ABR1000_2h,-5.458888487345899,4.7912454889289844e-08,6.4281297,7.2878118,2.0123231053501734e-05
378,hallmark_ifnb,pDC,IFNb_MOM1000_2h,IFNb_Ctrl_2h,-0.1684568710124474,0.8662238706817547,6.937132,6.872307,1.0
379,hallmark_ifnb,pDC,IFNb_MOM1000_2h,IFNb_DEU1000_2h,1.3374026816985054,0.18109122957589907,6.937132,6.135234,1.0
380,hallmark_ifnb,pDC,IFNb_MOM1000_2h,IFNb_RUX1000_2h,0.10931887889998972,0.9129495731368416,6.937132,6.8462768,1.0
381,hallmark_ifnb,pDC,IFNb_MOM1000_2h,IFNb_BAR1000_2h,-0.19302695651279916,0.8469378568304889,6.937132,7.0334916,1.0
382,hallmark_ifnb,pDC,IFNb_MOM1000_2h,IFNb_BMS1000_2h,1.6992123294259684,0.08927918412323736,6.937132,5.344811,1.0
383,hallmark_ifnb,pDC,IFNb_MOM1000_2h,IFNb_ABR1000_2h,0.28551659418930697,0.7752483929448518,6.937132,6.97544,1.0
384,hallmark_ifnb,pDC,IFNb_Ctrl_2h,IFNb_DEU1000_2h,1.5475199343619799,0.12173792137812009,6.872307,6.135234,1.0
385,hallmark_ifnb,pDC,IFNb_Ctrl_2h,IFNb_RUX1000_2h,0.3406649843746013,0.7333558019145769,6.872307,6.8462768,1.0
386,hallmark_ifnb,pDC,IFNb_Ctrl_2h,IFNb_BAR1000_2h,-0.07423523129362089,0.9408232126608723,6.872307,7.0334916,1.0
387,hallmark_ifnb,pDC,IFNb_Ctrl_2h,IFNb_BMS1000_2h,1.8112598448884492,0.07010063837130175,6.872307,5.344811,1.0
388,hallmark_ifnb,pDC,IFNb_Ctrl_2h,IFNb_ABR1000_2h,0.2771609312622935,0.7816565372093944,6.872307,6.97544,1.0
389,hallmark_ifnb,pDC,IFNb_DEU1000_2h,IFNb_RUX1000_2h,-0.9082951062292476,0.36372232738071153,6.135234,6.8462768,1.0
390,hallmark_ifnb,pDC,IFNb_DEU1000_2h,IFNb_BAR1000_2h,-1.2805725394166994,0.2003438505145967,6.135234,7.0334916,1.0
391,hallmark_ifnb,pDC,IFNb_DEU1000_2h,IFNb_BMS1000_2h,0.741330802061809,0.4584928898800146,6.135234,5.344811,1.0
392,hallmark_ifnb,pDC,IFNb_DEU1000_2h,IFNb_ABR1000_2h,-1.0879562308891744,0.2766144303929394,6.135234,6.97544,1.0
393,hallmark_ifnb,pDC,IFNb_RUX1000_2h,IFNb_BAR1000_2h,-0.2683281572999748,0.788446734264471,6.8462768,7.0334916,1.0
394,hallmark_ifnb,pDC,IFNb_RUX1000_2h,IFNb_BMS1000_2h,1.2316926951836575,0.2180638995730263,6.8462768,5.344811,1.0
395,hallmark_ifnb,pDC,IFNb_RUX1000_2h,IFNb_ABR1000_2h,-0.06437206858203841,0.9486739699294191,6.8462768,6.97544,1.0
396,hallmark_ifnb,pDC,IFNb_BAR1000_2h,IFNb_BMS1000_2h,1.625865034630603,0.10397836975647831,7.0334916,5.344811,1.0
397,hallmark_ifnb,pDC,IFNb_BAR1000_2h,IFNb_ABR1000_2h,0.2726843877088887,0.785095836862783,7.0334916,6.97544,1.0
398,hallmark_ifnb,pDC,IFNb_BMS1000_2h,IFNb_ABR1000_2h,-1.432037390257225,0.15213312092877765,5.344811,6.97544,1.0
399,hallmark_ifnb,Plasmablast,IFNb_MOM1000_2h,IFNb_Ctrl_2h,-0.5633430321756243,0.5732013209481351,6.0540657,7.5391865,1.0
400,hallmark_ifnb,Plasmablast,IFNb_MOM1000_2h,IFNb_DEU1000_2h,0.2259434003640452,0.8212454418915747,6.0540657,6.576893,1.0
401,hallmark_ifnb,Plasmablast,IFNb_MOM1000_2h,IFNb_RUX1000_2h,0.6527253788294639,0.513933338114746,6.0540657,5.7988276,1.0
402,hallmark_ifnb,Plasmablast,IFNb_MOM1000_2h,IFNb_BAR1000_2h,0.15397947077242094,0.8776259224779746,6.0540657,6.1393805,1.0
403,hallmark_ifnb,Plasmablast,IFNb_MOM1000_2h,IFNb_BMS1000_2h,-0.6940220937885672,0.48766835345893045,6.0540657,6.881449,1.0
404,hallmark_ifnb,Plasmablast,IFNb_MOM1000_2h,IFNb_ABR1000_2h,-2.0436036282688685,0.0409927205597746,6.0540657,9.088099,1.0
405,hallmark_ifnb,Plasmablast,IFNb_Ctrl_2h,IFNb_DEU1000_2h,0.9643277887141379,0.33488161308072995,7.5391865,6.576893,1.0
406,hallmark_ifnb,Plasmablast,IFNb_Ctrl_2h,IFNb_RUX1000_2h,1.481771968024163,0.13840098026316194,7.5391865,5.7988276,1.0
407,hallmark_ifnb,Plasmablast,IFNb_Ctrl_2h,IFNb_BAR1000_2h,0.949581247421486,0.34232507070902973,7.5391865,6.1393805,1.0
408,hallmark_ifnb,Plasmablast,IFNb_Ctrl_2h,IFNb_BMS1000_2h,0.18993429409939658,0.8493606187801608,7.5391865,6.881449,1.0
409,hallmark_ifnb,Plasmablast,IFNb_Ctrl_2h,IFNb_ABR1000_2h,-1.0734396709982015,0.28307389315280884,7.5391865,9.088099,1.0
410,hallmark_ifnb,Plasmablast,IFNb_DEU1000_2h,IFNb_RUX1000_2h,1.2916324494907057,0.19648446092683847,6.576893,5.7988276,1.0
411,hallmark_ifnb,Plasmablast,IFNb_DEU1000_2h,IFNb_BAR1000_2h,0.44190342584200204,0.6585590914962616,6.576893,6.1393805,1.0
412,hallmark_ifnb,Plasmablast,IFNb_DEU1000_2h,IFNb_BMS1000_2h,-0.5389680556362955,0.5899088966159687,6.576893,6.881449,1.0
413,hallmark_ifnb,Plasmablast,IFNb_DEU1000_2h,IFNb_ABR1000_2h,-2.155441393731213,0.031127310111324805,6.576893,9.088099,1.0
414,hallmark_ifnb,Plasmablast,IFNb_RUX1000_2h,IFNb_BAR1000_2h,-0.4571414750089676,0.6475693610009017,5.7988276,6.1393805,1.0
415,hallmark_ifnb,Plasmablast,IFNb_RUX1000_2h,IFNb_BMS1000_2h,-1.0509877084907762,0.2932642351386825,5.7988276,6.881449,1.0
416,hallmark_ifnb,Plasmablast,IFNb_RUX1000_2h,IFNb_ABR1000_2h,-2.4467172577489444,0.014416388234217595,5.7988276,9.088099,1.0
417,hallmark_ifnb,Plasmablast,IFNb_BAR1000_2h,IFNb_BMS1000_2h,-0.49497474683058323,0.6206179464376897,6.1393805,6.881449,1.0
418,hallmark_ifnb,Plasmablast,IFNb_BAR1000_2h,IFNb_ABR1000_2h,-1.830771459776188,0.06713466191406173,6.1393805,9.088099,1.0
419,hallmark_ifnb,Plasmablast,IFNb_BMS1000_2h,IFNb_ABR1000_2h,-1.2509255832441892,0.2109616290358599,6.881449,9.088099,1.0
